case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,case_violtn_cnt,latitude,longitude
1586203,Pink's Childcare Academy,Pink's Childcare Academy,8236 S. Kedzie,Chicago,IL,60652,7,41.7454,-87.7135
1735719,Aries Shutlle Service,Aries Charter Transportation Inc,4525 W. Grenshaw,Chicago,IL,60624,25,41.8804,-87.7223
1180095,A & B Custom Cable,"A & B Custom Cable TV Service, Inc.",4860 N. Clark St.,Chicago,IL,60640,50,41.9707075,-87.667817
1779594,D'Amato Bakery,D'Amato's Bakery #1,1124 W. Grand Ave,Chicago,IL,60622,3,41.8912424,-87.6556487
1421409,"Glotel, Inc.","Glotel, Inc.",30 S. Wacker Dr.,Chicago,IL,60606,2,41.8807615,-87.637379
1783154,Shell - 67th & Western,VR5 Enterprises,6124 S. Western,Chicago,IL,60604,0,41.8785,-87.633
1783155,Shell - 71st & Ashland,Ashland 71st Enterprises Inc,71st & Ashland,Chicago,IL,60604,1,41.7646558,-87.6639516
1783157,Marathon - 61st & Ashland,AH Petro Group Inc,6124 S. Ashland,Chicago,IL,60604,3,41.8785,-87.633
1703833,Brightview Healtcare & Rehabilitation Centre,"Brightview Care Center, Inc",4538 N Beacon Street,Chicago,IL,60640,0,41.9648181,-87.6641354
1439174,Ultra Mart,Ultra Mart,510 E. 79th St.,Chicago,IL,60619,30,41.7512481,-87.61211
1345875,SBC,"SBC Communications, Inc.",2401 Grace,Chicago,IL,60618,1,41.9500309,-87.6887766
1269161,Hi Ricky Asian Noodle Shop,"BK & H Entertainment, Inc",941 W. Randolph,Chicago,IL,60607,8,41.8721,-87.6578
1447957,Moher,"CLIFFS ON DEVON, LLC",5310 W Devon,Chicago,IL,60654,22,41.8923,-87.6373
1447958,Walsh Construction Co.,Walsh Construction Company of Illinois,929 W. Adams,Chicago,IL,60604,0,41.8785,-87.633
1481574,Merchants' Credit Guide Co.,"Merchants' Credit Guide Co., Inc.","223 W. Jackson Blvd.,",Chicago,IL,60606,1,41.8778701,-87.6347817
1541668,USPS,United States Postal Service,4810 North Milwaukee,Chicago,IL,60630,1,41.9699,-87.7603
1549555,A&S Liquor Market,ABY & Summar Inc,308 E 75th St,Chicago,IL,60619,4,41.7585743,-87.6177796
1576653,Auntie Anne's Pretzels,Double P Corporation,5724 North Pulaski Road,Chicago,IL,60646,0,41.9845154,-87.7285904
1725499,The Chalet Living and Rehabilitation Center,"Chalet Living and Rehabilitation Center, LLC",7350 North Sheridan Road,Chicago,IL,60626,60,42.0154402,-87.6653196
1726510,Taco Burrito King (Belmont & Harlem),Taco Burrito King 1 Incorporated,3216 N Harlem Ave,Chicago,IL,60634,6,41.9385743,-87.8070762
1711279,Walsh Construction,Walsh Construction,929 W. Adams Street,Chicago,IL,60607,1,41.8790896,-87.6500193
1373915,La Casa del Pueblo,"La Casa del Pueblo, Inc.",1810 S. Blue Island Av,Chicago,IL,60608,10,41.8573093,-87.6618896
1725779,Berglund Construction Company,"Berglund Construction Company, Inc.",8410 S. Chicago Ave,Chicago,IL,60617,0,41.7257,-87.556
1432062,"Multivision, Inc.","Multivision, Inc.",1220 Iroquois Ave,Chicago,IL,60653,15,41.8196,-87.6126
1398985,McDonald's,"McDonald's USA, LOC",404 Western Blvd.,Chicago,IL,60604,0,41.8785,-87.633
1745399,Institute for Human Reproduction,IVF Consulting LLC,409 West Huron Street 5th Floor,Chicago,IL,60654,0,41.894653,-87.638926
1722001,Alden Princeton Rehabilitation Healthcare,Alden Princeton Rehabilitation Heathcare,255 w  69th st,Chicago,IL,60621,23,41.7685759,-87.631834
1320410,Linebarger Goggan Blair & Sampson,"Linebarger Goggan Blair & Sampson, LLP",233 S. Wacker  #4030,Chicago,IL,60606,5,41.8868,-87.6386
1753073,Entertaining Company,The Butler Did It INC,1640 W. Walnut,Chicago,IL,60612,28,41.8805,-87.6873
1514680,Las Islas Maria,"LAS ISLITAS, INC.",2400 S Pulaski Rd,Chicago,IL,60623,14,41.8477551,-87.7249266
1746180,Precious Little One Learning Center,"Precious Little One's Learning Center, Inc",22 E. 63rd Street,Chicago,IL,60637,12,41.7803405,-87.6241914
1767925,Metra,Northwest Illinois Regional Commuter Railroad,547 West Jackson Blvd,Chicago,IL,60661,1,41.8777544,-87.6414721
1742795,La haciendita (Pulaski),"Taqueria La Haciendita, Inc.",5924 S Pulaski,Chicago,IL,60629,14,41.7781,-87.7069
1737427,Pinky Nail Damen,"Pinky Nail, Inc",1508 N. Damen Ave,Chicago,IL,60622,9,41.9084143,-87.6778509
1744195,All American Nursing Home,"Zikainim, Inc.",5448 North Broadway St,Chicago,IL,60610,61,41.9033,-87.6336
1547005,Lohan,"Lohan Winchester Park, LLC",3716 W. Fullerton,Chicago,IL,60647,17,41.9209,-87.7043
1749363,Republic of Couture - ROC,Group ROC LLC.,115 S Delano Ct # E,Chicago,IL,60605,3,41.8713,-87.6277
1679582,"Molite Electric, Inc.","Molite Electric, Inc.",11207 S. Sangamon St,Chicago,IL,60643,4,41.6902579,-87.6456671
1740550,"Careplus Pharmacy, Inc.",Care Plus Pharmachy Inc,4255 W. 63rd St,Chicago,IL,60609,5,41.7782951,-87.7298309
1755407,Parkshore Estates Nursing & Rehabilitation Ce,Parkshore Estates Nursing & Rehabilitation LL,6125 South Kenwood,Chicago,IL,60637,1,41.8091444,-87.5979908
1755421,Lakeview Rehabilitation & Nursing Center,"Lakeview Rehabilitation & Nursing Center, LLC",735 W. Diversey,Chicago,IL,60614,0,41.9229,-87.6483
1765098,LKQ Corporation,LKQ Corporation,500 West Madison St,Chicago,IL,60661,1,41.8823865,-87.6406478
1755518,Value Plus Mufflers,Value Plus Mufflers Inc.,4321 N. Western,Chicago,IL,60618,2,41.9464,-87.7042
1765169,United Airlines,"United Airlines, Inc.",233 South Wacker Drive,Chicago,IL,60606,2,41.8788763,-87.6360018
1661691,Chicago Transit Authority,Chicago Transit Authority,358 S. Kedzie,Chicago,IL,60612,1,41.8764884,-87.7061021
1753844,Precise Information Systems & Professional Se,Precise Personnel Services Inc.,500 N. Michigan Ave. Ste. 1033,Chicago,IL,60611,2,41.890931,-87.62422
1753994,Smart Stuff Learning Center,Smart Stuff Educational Inc,3600 S Halsted Street,Chicago,IL,60605,3,41.8285083,-87.6465022
1706822,La Quebrada Restaurant,"La Quebrada #3, Inc.",5100 S. California,Chicago,IL,60632,13,41.8093,-87.7052
1454753,BCI,"Blackstone Consulting, Inc.",230 South Dearborn Street,Chicago,IL,60606,8,41.8784617,-87.6298898
1762775,BMO Harris Bank,BMO Harris Bank N.A.,111 West Monroe Floor 12-C,Chicago,IL,60603,1,41.880615,-87.631176
1432056,Great American Bagel,"Gajanand OHM, Inc.",1248 W. Belmont Ave,Chicago,IL,60657,5,41.9401025,-87.6609159
1762935,"Master Hand Contractors, Inc.","Master Hand Contractors, Inc.",3232 N. Pioneer Ave,Chicago,IL,60634,0,41.9386759,-87.831767
1762940,Advocate Medical Group,Advocate Health and Hospitals Corporation,3000 North Halstedm Suite 509,Chicago,IL,60657,7,41.9399,-87.6528
1602605,"GSG Consultants, Inc.","GSG Consultants, Inc.",855 West Adams Suite 200,Chicago,IL,60607,19,41.8721,-87.6578
1754516,"Eason Environmental Services, Inc","Eason Enviromental Services, Inc.",12056 S. Union Ave,Chicago,IL,60628,0,41.674453,-87.6396384
1763581,United Airlines,"United Airlines, Inc.",233 S. Wacker Drive,Chicago,IL,60606,3,41.8788763,-87.6360018
1757227,United Airline,"United Airlines, Inc.",233 S Wacker,Chicago,IL,60606,2,41.8868,-87.6386
1760045,"Care Communications, Inc.","Care Communications, Inc.","205 West Wacker Dr., Suite 1900",Chicago,IL,60606,64,41.879272,-87.636626
1610133,Bobak's,Bobak Sausage Company,5275 S. Archer Avenue,Chicago,IL,60632,9,41.798696,-87.7383719
1760384,Newark element 14,Newark Electronics Corporation,"300 South Riverside Plaza, Suite #2200",Chicago,IL,60606,0,41.878061,-87.638247
1760402,Cardinal Pallet Co.,Cardinal Pallet Co. Inc.,505 W 43rd St,Chicago,IL,60609,0,41.8162119,-87.6390182
1764723,Capricorn Building Maintenance Inc,Capricorn Building Maintenance Inc,2647 N St. Louis,Chicago,IL,60647,0,41.9209,-87.7043
1617350,Maribel Rubio,Maribel Rubio,5131 S. McVicker,Chicago,IL,60638,0,41.7814,-87.7705
1473750,Anees Upholstery,Anees Custom Upholstery INC.,1500 S. Western,Chicago,IL,60613,31,41.9543,-87.6575
1729877,Renaissance at Midway,Renaissance at Midway,4437 S. Cicero Avenue,Chicago,IL,60632,1,41.8117748,-87.7429029
1574155,R & L Carriers,R & L Carriers,4359 W 36th Street,Chicago,IL,60632,1,41.8270483,-87.73256
1556537,Jiffy Lube,"BJKJ Enterprises, LLC",10345 S. Kedzie,Chicago,IL,60655,11,41.7053534,-87.7011985
1442778,Lintas  LLC,Lintas LLC,566 w Adams St,Chicago,IL,60661,4,41.879536,-87.6422912
1727052,Le Cafe,"Frenchycake, LLC",4655 N Lincoln Ave,Chicago,IL,60640,1,41.9664512,-87.6870037
1486932,Red Hen Bread,Red Hen Bread LLC.,250 N. Western,Chicago,IL,60612,50,41.8805,-87.6873
1485280,Columbia Pipe and Supply,Columbia Pipe & Suppy,1120 West Pershing road,Chicago,IL,60609,1,41.8238289,-87.6548289
1573031,American Airlines Flight Services,American Airlines,10000 West O'Hare,Chicago,IL,60666,0,41.968,-87.8912
1496631,"Alfred Wolff, Inc","Alfred Wolff, Inc","180 N.Wabash, Ste. 401",Chicago,IL,60601,2,41.8858,-87.6181
1696689,Cricket,MCE Damen INC,4642 S Damen Ave.,Chicago,IL,60609,40,41.8090733,-87.6750615
1452500,"City Wide Cleaning Service, Inc.",City Wide Cleaning Service. Inc.,3700 N. Southport,Chicago,IL,60613,11,41.9543,-87.6575
1540619,Buy N Save,Z Best Food Company,209 E. 103rd Street,Chicago,IL,60628,4,41.7069516,-87.6177407
1628445,Taqueria Ricardo,Alexcar Corp,4429 W Diversey,Chicago,IL,60639,7,41.9202,-87.7535
1563082,United Airlines,United Airlines,O'hara Airport,Chicago,IL,60604,0,41.8785,-87.633
1727807,Nunos Complete Car Care- Chicago IL,"Nunos Complete Car Care, Inc",6435 N. Harlem Ave,Chicago,IL,60631,12,41.9980433,-87.8062571
1679881,Mellow Yellow Restaurant,"Pelletier Enterprises, Inc.",1508 E. 53rd ST.,Chicago,IL,60615,0,41.7996938,-87.5886587
1679883,Johnny Maximum Security,Johnny Maximum Security,2313 E. 92nd St.,Chicago,IL,60617,0,41.7278334,-87.5676117
1748919,Jewish Vocational Services,Jewish Vocational Services & employment cente,"216 W. Jackson Blvd., Suite 800",Chicago,IL,60606,37,41.878184,-87.634553
1585434,Mid America Care Center,Mid America Care Center,4920 N. Kenmore Avenue,Chicago,IL,60640,0,41.9719845,-87.6564043
1580170,La Pinata,Valexma Corp,5438 S. Kedzie,Chicago,IL,60632,4,41.8093,-87.7052
1699499,OG Plumbing,OG Plumbing LLC,400 N ADA,Chicago,IL,60642,0,41.889211,-87.660963
1764132,Teloloapan Muffler and Brake,"Teloloapan Muffler & Brakes II, Inc",2100 S. Ashland Ave,Chicago,IL,60608,3,41.8539544,-87.6665729
1747705,Cassidy Tire (Canal),WM J Cassidy Tire & Auto Supply,344 N. Canal Street,Chicago,IL,60606,10,41.8882979,-87.6403233
1755427,Belhaven Nursing & Rehabilitation Center,"Belhaven Nursing & Rehabilitaion Center, LLC",11401 S. Oakley Ave,Chicago,IL,60643,1,41.6861013,-87.6780543
1755429,South Point Nursing & Rehabilitation Center,SouthPoint Nursing & Rehabilitation CenterLLC,1010 W. 95th St,Chicago,IL,60643,0,41.7219876,-87.6485926
1755954,Precious Little One's Learning Center 51st,"Precious Little One's Learning Center, Inc.",221 E. 51st St,Chicago,IL,60615,12,41.8019485,-87.6207804
1748322,7-Eleven (Wells),"Mina 2 Enterprise Group, Inc.",48 North Wells,Chicago,IL,60606,0,41.8868,-87.6386
1756760,Central Nursing & Rehabilitation Center,"Central Nursing & Rehabilitation Center, LLC",2450 N. Central Ave.,Chicago,IL,60639,1,41.9254721,-87.7663381
1730220,Advanced Physical Medicine - Chicago Western,"Advanced Physical Medicine Centers, S.C.",1731 North Western Avenue,Chicago,IL,60647,3,41.9129296,-87.6869908
1725776,Old Veteran Construction,"Old Veteran Construction, Inc.",10942 S. Halsted St,Chicago,IL,60628,0,41.69471,-87.6428
1427844,Dunkin' Donuts-N. Harlem,"Somic, Inc.",7156 N. Harlem Avenue,Chicago,IL,60631,6,42.0115669,-87.8070819
1592248,Hollander Home Fashions,"Hollande Home Fashions, LLC",7373 S. Lockwood,Chicago,IL,60638,0,41.7814,-87.7705
1425603,Avec,"Avec, Inc.",615 West Randolph,Chicago,IL,60606,1,41.884348,-87.6433
1429951,Radiant Research Inc.,"Radiant Research, Inc.",515 N. State Street Suite 2700,Chicago,IL,60610,7,41.891336,-87.627981
1755519,Hernandez Auto Repair,"Hernandez Auto Repair, Inc.",5441 N. Broadway Ave.,Chicago,IL,60640,1,41.9719,-87.6624
1736791,Taco Burrito King (Belmont & Long),Taco Burrito King Inc.,5413 W. Belmont Ave.,Chicago,IL,60641,8,41.9385493,-87.7621431
1732426,Kemora Landscapes,"Kemora Inc., Kemora Landscapes",1530 W. Ainslie,Chicago,IL,60640,2,41.9719,-87.6624
1722223,Tower Automotive,Tower International,12350 South Avenue O,Chicago,IL,60633,2,41.6707812,-87.5397056
1587669,The Belt Railway of Chicago,The Belt Railway of Chicago,6900 S. Central Ave.,Chicago,IL,60638,0,41.785406,-87.7620054
1600145,Health Care Consortium of Illinois,Health Care Consortium of Illinois,2100 South Marshal,Chicago,IL,60623,1,41.849,-87.7157
1763615,Royal Industries INC,"Royal Industries, Inc",4100 W Victoria St,Chicago,IL,60646,1,41.9854462,-87.7312817
1742523,Tastee Freez,"WBC Proffesionals Services, Inc.",4400 S. California,Chicago,IL,60632,4,41.813611,-87.694477
1759983,Giordano's (Navy Pier),VPC Navy Pier Pizza LLC,700 East Grand Ave,Chicago,IL,60611,1,41.891992,-87.6141243
1725582,Goodness Greeness,"Goodness Greeness, Inc",5959 S. Lowe Avenue,Chicago,IL,60621,0,41.785426,-87.6405402
1563090,Scrub,"Scrub, Inc.",6033 N Milwaukee Ave,Chicago,IL,60646,0,41.991045,-87.781461
1599747,Midway Moving,"Midway Moving and Storage, Inc.",4100 Ferdinand,Chicago,IL,60624,0,41.8908531,-87.7283891
1703517,Shell (Belmont & Milwaukee),"Sriparvathi, Inc.",3181 N. Milwaukee Ave.,Chicago,IL,60618,8,41.9389161,-87.723031
1405954,"Loss Prevention, Inc.","Loss Prevention, Inc.",3315 S. Halsted,Chicago,IL,60608,0,41.8515,-87.6694
1705463,GadgetTech,"Universal Enterntainment, Inc.",4380 s archer,Chicago,IL,60632,0,41.8093,-87.7052
1522550,Biondillo's Bakery,"Biondillo's Bakery, Inc.",4900 W Division,Chicago,IL,60651,23,41.9025,-87.7393
1710527,Otis Elevator Company,Otis Elevator Company,"651 W. Washington, Suite 1N",Chicago,IL,60661,0,41.8814,-87.643
1679274,Solid Remodelers Inc.,Solid Remodelers Inc.,3324 N. New Castle Ave,Chicago,IL,60634,0,41.9463,-87.8061
1658074,AT&T,AT&T Inc.,311 W Washington,Chicago,IL,60606,0,41.8868,-87.6386
1483654,"Elgin Sweeping Services, Inc.","Elgin Sweeping Services, Inc.",810 W. Pershing Rd,Chicago,IL,60609,5,41.8241827,-87.6464714
1495646,BBD Trucking,"BBD Trucking Co, Inc.",7432 S. South Chicago Avenue,Chicago,IL,60619,25,41.7593723,-87.596984
1402049,Avenue Food Mart,"Avenue Food Mart, Inc",6850 W. Belmont Avenue,Chicago,IL,60634,37,41.9382152,-87.7973433
1523138,Charlie's On Webster,Anahita Inc.,1224 W WEBSTER,Chicago,IL,60614,6,41.9229,-87.6483
1427425,J. Stroger Hosp. of Cook Co.,J. Stroger Hospital of Cook County,1901 W. Harrison,Chicago,IL,60612,0,41.8805,-87.6873
1597109,Fiesta Cantina,Zitro Enterprise Corporation,3407 N. Clark St.,Chicago,IL,60657,1,41.9438237,-87.6536647
1714203,"Home Furniture Design, Inc","Home Furniture Design, INC",5921 W Dickens,Chicago,IL,60639,0,41.9202,-87.7535
1461055,Dollar Mart #2,Dollar Mart #2 Inc.,451 E. 63rd St,Chicago,IL,60637,3,41.7801179,-87.6135043
1499764,"Millennium Security Phase I, Inc.","Millennium Security Phase I, Inc.",11302 S. Michigan Ave Ste 108,Chicago,IL,60628,35,41.688917,-87.62108
1508629,Moher,"Cliff's on Devon, LLC",5310 W. Devon,Chicago,IL,60654,5,41.8923,-87.6373
1736790,Taco Burrito King (Greek Town),Taco Burrito King Inc.,811 W. Jackson Blvd.,Chicago,IL,60607,7,41.8778577,-87.6477046
1527707,American Society for Clinical Pathology,American Society for Clinical Pathology,33 W. Monroe,Chicago,IL,60603,0,41.8803682,-87.6287923
1528869,Cook County Sheriff Dept of Corrections,Cook County Sheriff's Office,2700 S. California Ave,Chicago,IL,60608,0,41.8433016,-87.6950636
1560999,"Habilitative Systems, Inc.","Habilitative Systems, Inc.",415 S. Kilpatrick,Chicago,IL,60644,54,41.891103,-87.743103
1499843,ASIG/Signature,ASIG/Signature,Midway Airport,Chicago,IL,60638,0,41.7814,-87.7705
1450065,New Pulaski & Diversey Currency Exchange,New Pulaski & Diversey Currency Exchange,2739 N. Pulaski Rd.,Chicago,IL,60639,2,41.9311163,-87.7266024
1684697,City of Chicago Fleet Management,City of Chicago,1685 N. Throop Str,Chicago,IL,60622,1,41.913973,-87.6599829
1485419,Skytech Security,"Skytech Enterprises, Ltd.",2600 S. Michigan Ave,Chicago,IL,60616,285,41.8454129,-87.6241035
1750991,Roadsafe Traffic Systems,"Roadsafe Traffic Systems, Inc.",8750 W. Bryn Mawr Ave Ste 400,Chicago,IL,60631,15,41.9951,-87.8082
1576727,Becker Works,"Becker Works, Ltd.",1046 N Wolcott,Chicago,IL,60622,12,41.9019,-87.6779
1707324,Plaza Arms Apartments,Central Plaza LLC,501 N. Central Ave,Chicago,IL,60644,1,41.8895572,-87.764663
1521148,GSSC,General Security Services Corporation,230 S. Dearborn St. 3rd Floor,Chicago,IL,60604,187,41.879086,-87.629418
1636620,A T &T,AT & T,225 W. Randolph,Chicago,IL,60606,0,41.8868,-87.6386
1605331,International Detective & Protective Services,"International Detective & Protective Svs, LTD",8658 South Cottage Grove,Chicago,IL,60619,2,41.7458,-87.6054
1701752,Victory Records,"Victory Records, LLC",346 N. Justine St.,Chicago,IL,60607,8,41.8879787,-87.6659167
1614029,Reliance Security Services,Reliance Security Services Inc.,3104 West Irving Park Road,Chicago,IL,60618,34,41.9541694,-87.7059268
1674809,Bijans Bistro,Bijan Corporation,663 N. State,Chicago,IL,60654,5,41.8923,-87.6373
1743524,Cassidy Tire and Services,WM J Cassidy Tire & Auto Supply,3235 N. Western Ave,Chicago,IL,60618,2,41.9406176,-87.6877493
1414595,US Security,US Security Associates Inc,400 N. May St.,Chicago,IL,60622,0,41.8893085,-87.6562255
1633696,"State Wide Investigation Services, Inc.","State Wide Investigation Services, Inc",2041 W. Carroll Ave. #221,Chicago,IL,60612,15,41.8875762,-87.6778423
1748496,Archer Western/De Maria Joint Venture III,Archer Western/De Maria Joint Venture III,929 West Adams St.,Chicago,IL,60607,0,41.8790896,-87.6500193
1485149,"WJ Management, Inc.","WJ Management, Inc.",2459 E. 75Tth Street,Chicago,IL,60649,0,41.762,-87.5703
1407624,CTA,CTA,567 W. Lake Street,Chicago,IL,60661,0,41.8852745,-87.6423424
1687102,Dental Sunshine,Dental Sunshine Professional Corp,1803 S. Throop St,Chicago,IL,60608,1,41.8577556,-87.6585237
1540150,Chris's Bakery,"Chris's Bakery, Inc",3000 W 41st St,Chicago,IL,60632,0,41.8193297,-87.6996459
1640877,Renaissance at South Shore,Renaissance at South Shore,2425 E. 71st Street,Chicago,IL,60649,295,41.7660867,-87.5653021
1694425,Newark Electronics,Newark Electronics Corporation,4801 N Ravenswood,Chicago,IL,60640,43,41.9719,-87.6624
1631506,La Estrella Supermercado,Liam Kate Incorporated,3835 S 26th st,Chicago,IL,60623,13,41.849,-87.7157
1732155,ABM Janitorial,"ABM Janitorial Services-North Central, Inc","180 LaSalle, Suite 1700",Chicago,IL,60601,7,41.8858,-87.6181
1735717,Sunrise Fresh Market 2,"Sunrise Fresh Market 2, Inc.",2722 N. Milwaukee,Chicago,IL,60647,0,41.9209,-87.7043
1762429,Amigo Insurance - Supermall,"Amigo Insurance Agency, Inc",3115 w 26th st,Chicago,IL,60623,4,41.8442765,-87.7033283
1762431,Amigo insurance - 4156 w 26th st,"Amigo Insurance Agency, Inc",4156 w 26th st,Chicago,IL,60623,6,41.8442787,-87.7287036
1568445,USPS,United States Postal Service,11560 West Irving Park Road,Chicago,IL,60701,1,41.9544518,-87.6569168
1605549,CD Construction,"Creative Design Construction, Inc.",28 E. Jackson Blvd. 10th floor Ste. M54,Chicago,IL,60604,8,41.85003,-87.65005
1674774,Chicago Transit Authority,Chicago Transit Authority,5419 W. Armstrong,Chicago,IL,60636,0,41.776,-87.6674
1677163,Mayfield Healthcare & Rehabilitation Centre,"Mayfield Care Center, Inc.",5905 West Washington Boulevard,Chicago,IL,60644,0,41.8818,-87.7724254
1507922,Gold Star Security,"We're Cleaning Inc., dba Gold Star Security",2628 S. Wabash,Chicago,IL,60609,16,41.8097,-87.6533
1436678,Nick's Food & Grill,"D and Z of Illinois, Inc.",230 E. 83rd Street,Chicago,IL,60617,2,41.7438229,-87.6190136
1446109,"Spherion, Inc.",SPHERION CORPORATION,1120 S. Lasalle Street,Chicago,IL,60610,0,41.9033,-87.6336
1667354,B.A. Florist & Nursery Co.,B A Florist & Nursery Co,1000 W Randolph St.,Chicago,IL,60607,0,41.8846154,-87.6524693
1673458,A&D Property Services,A&D Property Services,7346 S. Exchange,Chicago,IL,60649,182,41.762,-87.5703
1464932,"Kehoe Designs, Inc.","Kehoe Designs Event & Style, Inc.",2108 W. Walnut,Chicago,IL,60612,39,41.8805,-87.6873
1526892,Imperial Realty,"Imperial Realty, Inc.",4747 W. Petterson Ave.,Chicago,IL,60646,15,41.993,-87.7596
1436666,Resurrection Medical Center,Resurrection Medical Center,7435 West Talcott,Chicago,IL,60631,1,41.9951,-87.8082
1572636,Timmel Inc.,"Timmel, Inc",3847 N. Ridgeway,Chicago,IL,60618,0,41.9464,-87.7042
1506988,Los Arcos Restaurant,Taqueria La Villita,5525 N. Clark,Chicago,IL,60640,2,41.9719,-87.6624
1583018,Ricobene's,Ricobenes on 26th street LLC.,252 W. 26th Street,Chicago,IL,60616,1,41.8457306,-87.6339603
1528194,Westside Health Authority,Westside Health Authority,4800 W Chicago Ave Suite 2B,Chicago,IL,60651,0,41.895004,-87.745806
1694428,Habilitative Systems,"Habilitative Systems, Inc",415 South Kilpatrick Avenue,Chicago,IL,60644,49,41.8745901,-87.7423342
1521155,Michael Reese Hospital,Michael Reese Hospital & Medical Center,2929 S. Ellis,Chicago,IL,60616,0,41.8426,-87.6306
1581326,Calahan Funeral Home,Calahan Funeral Home,7030 S. Halsted,Chicago,IL,60621,3,41.775,-87.6421
1755201,Cook County Government,Cook County Office of the President,118 North Clark,Chicago,IL,60602,8,41.8829,-87.6321
1483961,CTA,CTA,567 W. Lake St.,Chicago,IL,60654,1,41.8852745,-87.6423424
1313076,GSSC,General Security Services Corporation,536 S. Clark St.,Chicago,IL,60606,0,41.874987,-87.6312367
1383737,Illinis Department of Human Services,Illinis Department of Human Services,8001 South Cottage Grove,Chicago,IL,60619,0,41.7458,-87.6054
1390627,St. Martha Manor,St. Martha Manor Inc.,4621 N. Racine,Chicago,IL,60640,0,41.9719,-87.6624
1402056,"C & N, Inc.","C & N, Inc.",3949 S. Keeler Ave.,Chicago,IL,60632,31,41.8207674,-87.7278125
1472530,Fiesta Mexicana,"Fiesta Mexicana Corp. and Lumats, Inc.",4806 N. Broadway,Chicago,IL,60640,36,41.9692924,-87.6597881
1577790,Raj Darbar,"Guru Namak Enterprises, LLC.",2660 N. Halsted,Chicago,IL,60614,1,41.9229,-87.6483
1672060,Chicago Transit Authority,Chicago Transit Authority,5419 West Armstrong,Chicago,IL,60646,0,41.993,-87.7596
1534675,Fairmont Care Center,"Fairmont Care Center, Inc.",5061 N. Pulaski,Chicago,IL,60630,0,41.9699,-87.7603
1644365,Al's Beef,Wriglyville Beef,3420 N. Clark Street,Chicago,IL,60657,4,41.9440244,-87.6540882
1469048,Dappers,Dappers East Inc.,2901 W Addison,Chicago,IL,60618,18,41.9464,-87.7042
1658886,Jim's Orginal,JJ's Top Dog,1250 S Union,Chicago,IL,60607,36,41.8721,-87.6578
1429908,South Shore Hospital,South Shore Hospital Corporation,8012 S. Crandon Ave.,Chicago,IL,60617,30,41.7486259,-87.5689411
1671771,Family Dollar,Family Dollar Inc.,3217 West North Ave.,Chicago,IL,60647,1,41.9099358,-87.7076858
1374137,Harold's Chicken Shack,"CBN, Inc.",11820 S. Western Ave.,Chicago,IL,60643,7,41.6781728,-87.6810838
1718848,"Echo Global Logistics, Inc.","Echo Global Logistics, Inc.",600 W. Chicago Ave,Chicago,IL,60654,193,41.897217,-87.6433446
1733054,HJ Russell & Company,"HJ Russell & Company, Inc",1324 S Loomis Avenue,Chicago,IL,60608,34,41.8515,-87.6694
1777811,Dispatch Taxi Affiliation II,"Dispatch Taxi Management, LLC",1325 W Lake St,Chicago,IL,60607,2,41.8850974,-87.6602166
1538296,GCA Services Group,"GCA Services Group, INC.",5331 West 65th Street,Chicago,IL,60638,0,41.7744249,-87.7557816
1534834,Cermak Produce,Sun Fresh Market Inc.,2701 W. North Avenue,Chicago,IL,60647,1,41.9099354,-87.6949368
1534835,Chicago Produce,"Chicago Produce, Inc.",3500 W. Lawrence Avenue,Chicago,IL,60625,7,41.9685564,-87.7161346
1773031,Chicago Running & Special Events Mgmt,Chicago Running and Special Events Mgmt,2221 W. 43rd St,Chicago,IL,60609,2,41.8152114,-87.6815867
1785902,Tenorio Tire Shop (4921 S. Ashland),"Tenorio Tire Shop, Inc.",4921 S. Ashland,Chicago,IL,60609,1,41.8097,-87.6533
1785903,Tenorio Tire Shop (63rd St.),"Tenorio Tire Shop, Inc.",2548 W. 63rd St.,Chicago,IL,60629,1,41.7794718,-87.6880566
1531556,East of Eden Carryout,"East of Edens, Inc.",6350 N. Cicero,Chicago,IL,60646,9,41.993,-87.7596
1782487,El Patron,Taqueria La Patroncitos Inc,6832 W Archer,Chicago,IL,60638,0,41.7814,-87.7705
1755952,Precious Little One's Learning Center 47th,"Precious Little One's Learning Center, Inc.",624 E. 47th St.,Chicago,IL,60653,12,41.8096616,-87.6103871
1572494,Titan Masonry,"Titan Masonry, Inc",7045 W. Addison,Chicago,IL,60634,0,41.9463,-87.8061
1679262,"KMA Holdings, LLC","KMA Holdings VI, Inc",2750 W. Roosevelt Road,Chicago,IL,60608,0,41.8671322,-87.6950018
1738543,"Child Link, Inc.","Child Link, Inc.",1100 West Cermak Road,Chicago,IL,60608,0,41.8524943,-87.6562638
1538681,Hi-mart,Chicago Food Corp.,5800 N. Pulaski,Chicago,IL,60646,0,41.993,-87.7596
1778769,Accenture LLP,Accenture LLP,161 N. Clark,Chicago,IL,60601,0,41.8858,-87.6181
1791082,Fox & Fox Janitorial Services,Fox & Fox Janitorial Services,2619 E. 74th St,Chicago,IL,60649,0,41.7610597,-87.5609874
1634340,San Soo Gab San,Sansoogabson Corp.,5247 N. Western,Chicago,IL,60625,8,41.9703,-87.7042
1542158,Mayfair Market,"Mayfair Market Place, Inc.",4728 N. Pulaski,Chicago,IL,60630,5,41.9699,-87.7603
